id,performance_id,element_index,element_name,base_value,goe,panel_score,judges_scores,is_bonus
1655,172,9,3S<+2T,5.21,-0.88,4.33,"-3,-3,0,-3,-2,-2,-3,-2,-3",True
1656,172,10,CCoSp4,3.5,0.45,3.95,"3,1,1,0,1,1,1,3,1",False
1657,172,11,StSq3,3.3,0.47,3.77,"2,1,2,1,1,2,1,3,1",False
1658,172,12,LSp3,2.4,0.41,2.81,"3,1,2,1,2,3,1,2,1",False
1659,173,1,3T+3Tq,8.4,-0.24,8.16,"0,-1,1,0,-1,-1,0,-1,-1",False
1660,173,2,1Lo,0.5,-0.01,0.49,"0,0,0,-1,0,0,0,-1,0",False
1661,173,3,2Lz+2A+SEQ,5.4,0.33,5.73,"2,1,1,1,1,1,1,0,1",False
1662,173,4,3Fq,5.3,-0.91,4.39,"-2,-2,-1,-2,-2,-1,0,-2,-2",False
1663,173,5,FSSp4,3.0,0.43,3.43,"2,2,2,1,1,1,1,1,2",False
1664,173,6,StSq2,2.6,0.26,2.86,"1,2,1,0,0,1,1,2,1",False
1665,173,7,2Lz+1Eu+2S,4.29,0.0,4.29,"0,0,1,-1,0,1,0,-1,0",True
1666,173,8,3S,4.73,0.43,5.16,"2,1,1,1,1,1,1,0,1",True
1667,173,9,ChSq1,3.0,1.0,4.0,"2,2,2,2,1,2,2,2,2",False
1668,173,10,2A,3.63,0.38,4.01,"1,2,2,1,0,1,1,1,1",True
1669,173,11,LSp4,2.7,0.46,3.16,"2,2,2,1,0,2,1,3,2",False
1670,173,12,CCoSp3V,2.25,0.45,2.7,"2,2,2,2,2,2,2,2,1",False
1671,174,1,3T+3T,8.4,0.9,9.3,"2,2,2,3,2,2,1,3,2",False
1672,174,2,2F,1.8,0.03,1.83,"0,1,0,0,0,0,0,1,0",False
1673,174,3,3Lo+2T,6.2,0.63,6.83,"2,1,1,1,2,1,1,2,1",False
1674,174,4,3Loq,4.9,-1.54,3.36,"-5,-4,-2,-3,-2,-4,-2,-3,-4",False
1675,174,5,LSp3,2.4,0.31,2.71,"2,2,1,1,1,1,1,2,1",False
1676,174,6,StSq2,2.6,0.33,2.93,"2,2,1,1,1,1,1,2,1",False
1677,174,7,3Sq+1Eu+2S,6.71,-0.74,5.97,"-2,-2,-1,-1,-2,-1,-2,-2,-2",True
1678,174,8,1A,1.21,0.05,1.26,"0,1,0,0,0,1,1,1,0",True
1679,174,9,ChSq1,3.0,0.07,3.07,"0,0,1,0,1,0,-1,1,-1",False
1680,174,10,2A,3.63,0.19,3.82,"1,1,1,0,1,0,0,1,0",True
1681,174,11,FCSp3,2.8,0.0,2.8,"0,1,-1,-1,0,1,0,0,0",False
1682,174,12,CCoSp3,3.0,0.34,3.34,"2,1,1,0,1,2,1,1,1",False
1683,175,1,3A,8.0,1.6,9.6,"2,2,2,1,2,2,2,3,2",False
1684,175,2,3F+3Tq,9.5,-0.3,9.2,"0,-1,1,-1,-1,0,0,-2,-1",False
1685,175,3,FSSp4,3.0,0.6,3.6,"2,2,2,1,2,2,2,2,2",False
1686,175,4,3Lo,5.39,1.26,6.65,"3,2,2,2,3,3,2,3,3",True
1687,175,5,StSq4,3.9,1.34,5.24,"4,3,2,3,4,4,3,4,3",False
1688,175,6,LSp4,2.7,0.69,3.39,"3,2,2,1,3,3,2,3,3",False
1689,175,7,CCoSp4,3.5,0.9,4.4,"4,2,2,2,3,3,2,3,3",False
1690,176,1,3F+3T,9.5,-0.08,9.42,"0,-1,1,1,-1,0,0,-2,0",False
1691,176,2,2A,3.3,0.99,4.29,"3,3,3,3,3,3,3,3,3",False
1692,176,3,FCSp4,3.2,0.73,3.93,"2,2,2,3,3,2,2,3,2",False
1693,176,4,3Lz!,6.49,0.42,6.91,"2,0,1,1,0,1,1,-1,1",True
1694,176,5,CCoSp4,3.5,1.15,4.65,"4,3,3,3,2,3,3,4,4",False
1695,176,6,StSq4,3.9,1.28,5.18,"3,3,2,4,4,4,3,3,3",False
1696,176,7,LSp4,2.7,1.23,3.93,"5,4,4,5,4,5,5,4,5",False
1697,177,1,3Lz+3T,10.1,-1.01,9.09,"-2,-1,-1,-3,-2,-2,-1,-2,-2",False
1698,177,2,2A,3.3,0.66,3.96,"2,2,2,2,2,2,1,3,2",False
1699,177,3,CCoSp4,3.5,0.6,4.1,"2,2,1,1,2,2,1,2,2",False
1700,177,4,3Lo,5.39,1.05,6.44,"3,2,2,2,2,2,2,3,2",True
1701,177,5,FSSp4,3.0,0.51,3.51,"3,2,2,3,1,1,1,2,1",False
1702,177,6,StSq3,3.3,0.9,4.2,"3,2,2,3,2,3,3,3,3",False
1703,177,7,LSp3,2.4,0.58,2.98,"4,2,2,2,2,3,1,3,3",False
1704,178,1,3Lzq+3T<,9.26,-2.36,6.9,"-4,-4,-4,-4,-4,-4,-4,-4,-4",False
1705,178,2,2A,3.3,0.66,3.96,"3,2,1,1,2,2,1,4,3",False
1706,178,3,LSp3,2.4,0.62,3.02,"3,2,2,2,3,3,2,3,3",False
1707,178,4,3Lo,5.39,0.7,6.09,"2,1,0,1,2,2,1,2,1",True
1708,178,5,StSq3,3.3,0.9,4.2,"3,2,2,3,3,2,3,3,4",False
1709,178,6,FSSp3,2.6,0.41,3.01,"1,1,1,3,1,2,1,3,2",False
1710,178,7,CCoSp4,3.5,0.85,4.35,"4,2,1,2,3,2,2,5,2",False
1711,179,1,2A,3.3,0.9,4.2,"3,2,3,2,2,3,3,4,3",False
1712,179,2,3Lz+3T,10.1,0.93,11.03,"3,1,1,1,1,2,2,3,1",False
1713,179,3,FCSp4,3.2,0.41,3.61,"2,1,2,1,3,0,1,2,0",False
1714,179,4,3Fq,5.83,-2.42,3.41,"-5,-4,-4,-5,-5,-5,-4,-4,-5",True
1715,179,5,CCoSp4,3.5,0.75,4.25,"3,2,1,2,2,2,2,2,3",False
1716,179,6,StSq3F,3.3,-1.51,1.79,"-4,-4,-5,-4,-4,-5,-5,-5,-5",False
1717,179,7,LSp3,2.4,0.62,3.02,"3,2,3,2,2,3,2,3,3",False
1718,180,1,2A,3.3,0.85,4.15,"3,3,2,3,2,3,2,3,2",False
1719,180,2,3Lz!+3T<,9.26,-1.6,7.66,"-2,-3,-2,-2,-3,-3,-3,-3,-4",False
1720,180,3,CCoSp3,3.0,0.6,3.6,"3,2,1,1,3,3,1,2,2",False
1721,180,4,3F<,4.66,-0.85,3.81,"-3,-1,-1,-2,-2,-2,-2,-2,-3",True
1722,180,5,StSq3,3.3,0.94,4.24,"2,3,3,3,3,4,2,4,2",False
1723,180,6,FCSp4,3.2,0.78,3.98,"3,1,1,3,3,3,3,3,0",False
1724,180,7,LSp3,2.4,0.45,2.85,"3,2,0,2,1,2,2,2,2",False
1725,181,1,3T+3T,8.4,0.78,9.18,"2,1,3,2,2,2,2,2,1",False
1726,181,2,3Lz,5.9,0.84,6.74,"2,1,2,1,1,1,1,2,2",False
1727,181,3,FSSp3,2.6,0.3,2.9,"1,2,2,1,0,1,1,1,1",False
1728,181,4,2A,3.63,0.57,4.2,"2,2,3,1,1,1,2,2,2",True
1729,181,5,StSq2,2.6,0.59,3.19,"2,2,3,2,2,2,3,3,1",False
1730,181,6,LSp3,2.4,0.45,2.85,"3,2,2,2,2,2,2,1,1",False
1731,181,7,CCoSp4,3.5,0.6,4.1,"3,2,2,2,1,2,1,2,1",False
1732,182,1,3Lzq+3T,10.1,-1.1,9.0,"-2,-2,1,-1,-2,-2,-2,-2,-2",False
1733,182,2,2A,3.3,0.28,3.58,"1,1,-1,0,1,1,1,1,1",False
1734,182,3,FCSp4,3.2,0.46,3.66,"2,2,1,0,2,2,0,2,1",False
1735,182,4,3Lo,5.39,0.28,5.67,"0,1,1,2,0,1,1,-1,0",True
1736,182,5,CCoSp3,3.0,0.43,3.43,"2,1,0,2,1,2,1,2,1",False
1737,182,6,StSq3,3.3,0.42,3.72,"1,1,0,1,1,2,1,3,2",False
1738,182,7,LSp4,2.7,0.46,3.16,"2,2,1,1,2,2,1,2,2",False
1739,183,1,2A,3.3,-0.71,2.59,"-2,-1,0,-3,-3,-3,-1,-2,-4",False
1740,183,2,3F+3T,9.5,0.15,9.65,"1,0,1,0,0,0,0,1,0",False
1741,183,3,FCSp3,2.8,0.44,3.24,"2,1,1,1,2,2,2,1,2",False
1742,183,4,3Lz,6.49,0.51,7.0,"2,1,1,1,0,1,0,1,1",True
1743,183,5,CCoSp3,3.0,0.56,3.56,"3,2,2,1,2,1,3,2,0",False
1744,183,6,StSq4,3.9,0.56,4.46,"2,2,1,1,1,1,2,2,1",False
1745,183,7,LSp4,2.7,0.62,3.32,"3,1,2,2,2,3,3,2,2",False
1746,184,1,3Lz!F!,5.9,-2.95,2.95,"-5,-5,-5,-5,-5,-5,-5,-5,-5",False
1747,184,2,2A,3.3,0.71,4.01,"3,2,2,1,2,2,2,3,2",False
1748,184,3,CCoSp3,3.0,0.6,3.6,"3,2,3,1,2,2,2,1,2",False
1749,184,4,3F<+COMBOF<,4.66,-2.12,2.54,"-5,-5,-5,-5,-5,-5,-5,-5,-5",True
1750,184,5,StSq4,3.9,1.17,5.07,"4,2,3,3,3,3,3,3,3",False
1751,184,6,FCSp4,3.2,0.73,3.93,"3,2,2,2,3,3,2,2,2",False
1752,184,7,LSp3,2.4,0.51,2.91,"1,2,2,2,3,3,2,4,1",False
1753,185,1,3T+COMBO+2T**,4.2,-2.1,2.1,"-5,-5,-5,-5,-5,-5,-5,-5,-5",False
1754,185,2,3Lo<,3.92,-1.96,1.96,"-5,-5,-5,-5,-5,-5,-5,-5,-5",False
1755,185,3,LSp2,1.9,0.19,2.09,"1,1,2,1,1,1,1,1,1",False
1756,185,4,FCSp3,2.8,0.08,2.88,"1,1,0,0,1,0,0,0,0",False
1757,185,5,2A,3.63,0.38,4.01,"2,1,2,1,1,1,0,1,1",True
1758,185,6,StSq2,2.6,0.22,2.82,"1,1,2,1,1,1,0,1,0",False
1759,185,7,CCoSp3,3.0,0.43,3.43,"3,1,1,2,2,1,1,2,0",False
1760,186,1,4F,11.0,3.77,14.77,"4,3,3,3,4,4,3,3,4",False
1761,186,2,4A,12.5,4.46,16.96,"4,3,2,3,4,4,4,4,3",False
1762,186,3,4Lz,11.5,4.27,15.77,"4,4,3,3,3,5,4,4,4",False
1763,186,4,4Lo,10.5,3.15,13.65,"3,3,3,3,4,3,3,3,3",False
1764,186,5,CCSp4,3.2,0.82,4.02,"3,2,2,3,2,3,3,2,3",False
1765,186,6,StSq3,3.3,0.9,4.2,"3,2,3,3,3,2,3,1,3",False
1766,186,7,4Lz+1Eu+3F,19.03,4.6,23.63,"4,3,4,4,4,5,4,4,4",True
1767,186,8,4T+3T,15.07,2.85,17.92,"3,2,3,3,3,3,3,3,4",True
1768,186,9,4S+3A+SEQ,19.47,2.91,22.38,"3,3,3,2,3,3,3,3,4",True
1769,186,10,ChSq1,3.0,2.0,5.0,"4,5,4,4,4,4,4,4,3",False
1770,186,11,FSSp3,2.6,0.52,3.12,"3,2,1,2,2,2,3,1,2",False
1771,186,12,CCoSp4,3.5,1.15,4.65,"4,2,5,3,3,3,3,4,3",False
1772,187,1,4Lz,11.5,1.97,13.47,"2,1,1,2,2,1,3,2,2",False
1773,187,2,4Lo,10.5,2.55,13.05,"3,1,1,3,2,2,3,3,4",False
1774,187,3,4S,9.7,2.36,12.06,"2,3,2,2,2,3,3,2,3",False
1775,187,4,3A+3T,12.2,1.03,13.23,"2,1,0,0,2,1,2,1,2",False
1776,187,5,ChSq1,3.0,1.29,4.29,"2,2,1,2,3,3,3,3,3",False
1777,187,6,3A+2A+2A+SEQ,16.06,2.51,18.57,"3,2,3,3,3,3,4,4,3",True
1778,187,7,3Lz+3T,11.11,1.18,12.29,"2,2,0,2,2,2,3,2,2",True
1779,187,8,CSSp4,3.0,0.86,3.86,"3,3,2,2,3,3,3,3,4",False
1780,187,9,StSq4,3.9,1.06,4.96,"2,2,2,3,3,3,3,3,3",False
1781,187,10,3Lo,5.39,1.19,6.58,"2,2,2,2,3,3,3,2,3",True
1782,187,11,CCoSp4,3.5,1.1,4.6,"3,3,2,3,3,3,4,3,4",False
1783,187,12,FCCoSp4,3.5,0.4,3.9,"2,1,1,0,1,1,3,1,1",False
1784,188,1,4Lz,11.5,2.14,13.64,"3,1,1,2,3,2,1,1,3",False
1785,188,2,3A+1Eu+3S,12.8,2.29,15.09,"3,3,3,3,3,2,2,3,3",False
1786,188,3,4T+3T,13.7,2.71,16.41,"3,2,2,3,3,4,3,3,3",False
1787,188,4,FCSp4,3.2,0.78,3.98,"3,2,2,3,3,2,2,2,3",False
1788,188,5,4T,9.5,3.12,12.62,"3,3,3,4,3,4,3,3,4",False
1789,188,6,3A+2A+SEQ,12.43,1.03,13.46,"2,1,1,1,2,1,1,1,2",True
1790,188,7,3Lo,5.39,1.26,6.65,"3,2,2,3,3,2,3,2,3",True
1791,188,8,3Lz,6.49,1.6,8.09,"3,2,3,3,3,3,2,2,3",True
1792,188,9,CSSp4,3.0,0.6,3.6,"3,2,2,2,2,2,1,1,4",False
1793,188,10,StSq4,3.9,1.11,5.01,"3,3,3,3,3,3,2,2,4",False
1794,188,11,ChSq1,3.0,1.21,4.21,"2,2,3,2,3,3,2,2,3",False
1795,188,12,CCoSp4,3.5,0.95,4.45,"2,2,3,3,2,3,3,3,3",False
1796,189,1,4S,9.7,3.74,13.44,"4,3,4,4,4,3,4,5,4",False
1797,189,2,4T+2T,10.8,1.63,12.43,"2,2,0,0,2,2,2,2,3",False
1798,189,3,3Lz,5.9,1.69,7.59,"3,3,3,1,3,3,2,3,3",False
1799,189,4,3A+1Eu+3S,12.8,2.17,14.97,"3,2,3,2,3,2,3,3,3",False
1800,189,5,FCSSp4,3.0,1.03,4.03,"3,3,3,3,3,4,4,4,4",False
1801,189,6,4T,10.45,2.44,12.89,"3,2,2,1,3,2,4,3,3",True
1802,189,7,3F+2Lo,7.7,-0.98,6.72,"-2,-1,-4,-2,-1,-3,-2,-2,-1",True
1803,189,8,3A,8.8,-0.23,8.57,"-1,0,-2,-1,0,-1,1,0,1",True
1804,189,9,CCoSp4,3.5,1.05,4.55,"3,3,3,3,3,2,3,3,4",False
1805,189,10,ChSq1,3.0,2.07,5.07,"5,4,4,4,4,3,4,4,5",False
1806,189,11,StSq4,3.9,1.67,5.57,"4,4,5,5,4,4,4,4,5",False
1807,189,12,FCCoSp4,3.5,1.4,4.9,"4,4,5,4,3,3,4,4,5",False
1808,190,1,4Lz,11.5,2.79,14.29,"2,3,2,3,3,2,2,2,3",False
1809,190,2,4T,9.5,2.85,12.35,"3,3,3,3,3,3,3,2,3",False
1810,190,3,4T+2T,10.8,1.9,12.7,"2,1,2,2,2,2,2,2,2",False
1811,190,4,4S+1Eu+3S,14.5,2.63,17.13,"3,2,2,2,3,4,3,3,3",False
1812,190,5,3A,8.0,-3.2,4.8,"-4,-4,-4,-4,-4,-5,-4,-4,-3",False
1813,190,6,3A+A+SEQ,8.8,-2.74,6.06,"-2,-4,-3,-4,-3,-4,-2,-4,-4",True
1814,190,7,StSq4,3.9,1.5,5.4,"4,5,3,3,4,5,3,4,4",False
1815,190,8,3Lz,6.49,-1.35,5.14,"-3,-3,-2,-2,-1,-3,-2,-1,-3",True
1816,190,9,CCoSp4,3.5,0.7,4.2,"3,2,1,1,3,2,2,2,2",False
1817,190,10,FCCoSp4,3.5,0.8,4.3,"2,2,3,2,3,2,2,2,3",False
1818,190,11,ChSq1,3.0,2.0,5.0,"4,4,4,4,4,4,4,4,3",False
1819,190,12,CSSp4,3.0,0.6,3.6,"2,1,3,2,3,1,2,1,3",False
1820,191,1,3A+1Eu+3S,12.8,-0.23,12.57,"2,0,-1,-1,0,-1,0,0,0",False
1821,191,2,4Lz,11.5,2.96,14.46,"2,3,2,2,2,3,3,3,3",False
1822,191,3,4T,9.5,-3.8,5.7,"-5,-4,-4,-3,-5,-4,-4,-4,-3",False
1823,191,4,3F,5.3,0.91,6.21,"2,2,1,1,2,2,1,2,2",False
1824,191,5,FCSp3,2.8,0.36,3.16,"2,2,1,1,2,1,0,1,1",False
1825,191,6,ChSq1,3.0,1.07,4.07,"1,3,2,2,3,2,2,2,2",False
1826,191,7,4T+3T,13.7,2.17,15.87,"2,3,2,2,2,3,2,2,3",False
1827,191,8,3A+2A+SEQ,12.43,-0.11,12.32,"-1,0,0,-1,0,0,-1,1,1",True
1828,191,9,3Lz,6.49,1.01,7.5,"1,3,1,2,2,2,2,2,1",True
1829,191,10,CCoSp4,3.5,0.15,3.65,"1,1,1,0,1,0,1,-2,-1",False
1830,191,11,StSq4,3.9,0.61,4.51,"2,3,2,1,2,1,1,1,2",False
1831,191,12,CSSp4,3.0,0.69,3.69,"3,3,2,2,2,2,2,2,3",False
1832,192,1,4T+3T,13.7,3.94,17.64,"4,3,4,3,4,4,5,5,5",False
1833,192,2,4S,9.7,3.46,13.16,"3,3,4,3,4,3,4,4,4",False
1834,192,3,CCSp4,3.2,1.05,4.25,"3,3,4,2,3,4,3,3,4",False
1835,192,4,3A,8.8,2.97,11.77,"4,4,3,4,4,3,4,3,4",True
1836,192,5,FSSp4,3.0,1.03,4.03,"3,3,3,3,4,4,4,3,4",False
1837,192,6,StSq4,3.9,1.89,5.79,"5,4,5,5,5,5,5,4,5",False
1838,192,7,CCoSp4,3.5,1.4,4.9,"4,4,5,4,4,3,4,4,4",False
1839,193,1,4Lz,11.5,3.12,14.62,"3,2,2,3,4,3,3,2,3",False
1840,193,2,4T+3T,13.7,2.58,16.28,"3,1,2,2,3,3,3,3,3",False
1841,193,3,CSSp4,3.0,0.81,3.81,"3,2,3,2,4,3,2,2,4",False
1842,193,4,FCSp4,3.2,0.59,3.79,"2,2,2,1,3,1,2,2,2",False
1843,193,5,3A,8.8,-0.34,8.46,"-1,-1,-1,-1,1,-1,0,0,1",True
1844,193,6,StSq3,3.3,0.85,4.15,"3,2,2,3,3,3,2,2,3",False
1845,193,7,CCoSp4,3.5,0.85,4.35,"3,2,2,2,3,3,2,2,3",False
1846,194,1,4Aq,12.5,-5.71,6.79,"-4,-5,-4,-5,-5,-4,-5,-4,-5",False
1847,194,2,3A,8.0,1.94,9.94,"3,2,2,2,3,2,2,3,4",False
1848,194,3,CCSp4,3.2,0.46,3.66,"0,0,2,1,2,3,1,1,3",False
1849,194,4,4Lzq+3T,17.27,-1.31,15.96,"-1,-2,-2,-2,0,-1,-1,-1,0",True
1850,194,5,FSSp4,3.0,0.56,3.56,"2,1,2,1,3,0,2,2,3",False
1851,194,6,StSq4,3.9,1.56,5.46,"4,4,4,3,5,4,4,4,4",False
1852,194,7,CCoSp4,3.5,1.1,4.6,"3,2,4,2,3,2,4,4,4",False
1853,195,1,4Lz+3T,15.7,2.14,17.84,"3,2,1,2,2,0,2,2,2",False
1854,195,2,4Loq,10.5,-1.2,9.3,"-2,-3,-1,-1,-2,-1,0,-1,0",False
1855,195,3,3A,8.8,2.17,10.97,"3,2,1,3,3,3,4,3,2",True
1856,195,4,FSSp4,3.0,0.77,3.77,"2,2,3,3,2,2,3,3,3",False
1857,195,5,StSq3,3.3,0.14,3.44,"0,0,0,0,0,1,2,1,1",False
1858,195,6,CCSp4,3.2,0.87,4.07,"2,3,1,3,3,2,4,3,3",False
1859,195,7,CCoSp4,3.5,0.45,3.95,"2,0,1,0,3,-1,2,2,2",False
1860,196,1,4LzqFq,11.5,-5.75,5.75,"-5,-5,-5,-5,-5,-5,-5,-5,-5",False
1861,196,2,3A,8.0,1.37,9.37,"2,1,1,2,3,1,2,2,2",False
1862,196,3,4T+COMBO,9.5,-4.75,4.75,"-5,-5,-5,-5,-5,-5,-5,-5,-5",False
1863,196,4,FCSp4,3.2,0.64,3.84,"2,0,2,2,3,2,1,2,3",False
1864,196,5,CCoSp4,3.5,0.95,4.45,"3,2,2,1,3,3,3,3,4",False
1865,196,6,StSq4,3.9,1.56,5.46,"4,3,4,4,4,4,4,4,4",False
1866,196,7,CSSp4,3.0,0.81,3.81,"3,2,3,0,3,2,3,3,3",False
1867,197,1,4LzF,11.5,-5.75,5.75,"-5,-5,-5,-5,-5,-5,-5,-5,-5",False
1868,197,2,3A,8.0,1.03,9.03,"1,1,1,1,3,2,1,1,2",False
1869,197,3,FCSp3,2.8,0.52,3.32,"2,2,1,2,3,2,2,2,1",False
1870,197,4,4T+COMBO,10.45,-4.75,5.7,"-5,-5,-5,-5,-5,-5,-5,-5,-5",True
1871,197,5,StSq2,2.6,0.52,3.12,"2,2,1,2,2,3,3,1,2",False
1872,197,6,CCoSp4,3.5,0.75,4.25,"2,2,1,2,3,3,2,1,3",False
1873,197,7,CSSp4,3.0,-0.17,2.83,"1,0,2,-2,1,-1,-2,-2,-1",False
1874,198,1,2A,3.3,1.23,4.53,"4,3,4,3,3,4,4,4,4",False
1875,198,2,3F,5.3,1.59,6.89,"3,3,3,3,2,3,3,3,3",False
1876,198,3,3Lz+2T,7.2,1.6,8.8,"2,3,3,3,3,2,3,2,3",False
1877,198,4,FSSp4,3.0,0.64,3.64,"2,3,3,2,1,2,2,1,3",False
1878,198,5,StSq4,3.9,1.17,5.07,"3,3,4,3,3,3,3,3,3",False
1879,198,6,3S,4.3,1.41,5.71,"3,3,4,3,3,4,4,3,3",False
1880,198,7,3F+3T,10.45,1.97,12.42,"3,4,4,3,3,4,4,4,4",True
1881,198,8,1A+3T+2T,7.26,0.9,8.16,"1,3,2,2,2,2,2,2,3",True
1882,198,9,ChSq1,3.0,1.64,4.64,"2,3,4,4,2,4,3,3,5",False
1883,198,10,3Lo,5.39,1.47,6.86,"2,3,3,3,3,4,3,3,3",True
1884,198,11,CCoSp4,3.5,0.95,4.45,"2,3,3,3,2,3,2,3,4",False
1885,198,12,FCCoSp4,3.5,0.75,4.25,"2,2,2,2,1,3,2,2,3",False
1886,199,1,3A,8.0,1.94,9.94,"3,2,3,1,2,2,3,2,3",False
1887,199,2,3Lo+2T,6.2,0.98,7.18,"2,2,2,3,2,1,2,2,2",False
1888,199,3,3Lz,5.9,-2.11,3.79,"-4,-5,-4,-5,-2,-2,-5,-2,-3",False
1889,199,4,3S,4.3,0.92,5.22,"2,2,3,2,1,3,2,2,2",False
1890,199,5,FSSp4,3.0,0.9,3.9,"3,3,3,3,4,3,3,3,3",False
1891,199,6,ChSq1,3.0,1.07,4.07,"2,2,2,2,2,3,2,3,2",False
1892,199,7,3Lz+2A+2A+SEQ,13.75,1.43,15.18,"2,2,3,2,2,2,3,3,3",True
1893,199,8,3F+3Tq,10.45,-0.3,10.15,"-1,-1,0,0,0,-1,-1,-1,0",True
1894,199,9,3Lo,5.39,1.33,6.72,"2,2,3,3,3,3,2,3,3",True
1895,199,10,StSq4,3.9,1.28,5.18,"3,2,4,3,3,3,4,4,3",False
1896,199,11,LSp4,2.7,0.69,3.39,"2,2,3,3,2,2,3,3,3",False
1897,199,12,CCoSp4,3.5,1.05,4.55,"3,3,4,2,2,4,3,2,4",False
1898,200,1,3F,5.3,1.29,6.59,"2,2,3,3,2,2,3,2,3",False
1899,200,2,3Lz+3Tq,10.1,-0.59,9.51,"-2,-2,0,-1,0,-2,-1,-1,0",False
1900,200,3,3S,4.3,1.23,5.53,"2,3,3,3,2,3,3,3,4",False
1901,200,4,CCoSp4,3.5,1.05,4.55,"3,3,3,3,2,3,3,3,3",False
1902,200,5,3Lo,4.9,1.47,6.37,"2,3,3,3,3,3,3,3,3",False
1903,200,6,FCSp4,3.2,1.14,4.34,"4,4,4,3,3,3,4,4,3",False
1904,200,7,3Lz+2A+2T+SEQ,11.55,1.18,12.73,"1,2,2,2,2,2,2,2,2",True
1905,200,8,3F+2T,7.26,1.14,8.4,"1,2,2,2,2,1,3,3,3",True
1906,200,9,2A,3.63,0.66,4.29,"1,2,2,2,2,2,2,2,3",True
1907,200,10,StSq4,3.9,1.34,5.24,"3,3,4,4,3,3,3,4,4",False
1908,200,11,ChSq1,3.0,1.57,4.57,"3,3,4,3,3,3,4,3,3",False
1909,200,12,LSp4,2.7,1.04,3.74,"4,5,4,3,3,3,4,4,5",False
1910,201,1,3A,8.0,1.83,9.83,"3,3,2,1,2,2,2,3,2",False
1911,201,2,3F+3T,9.5,1.29,10.79,"2,2,3,2,3,2,3,2,3",False
1912,201,3,3Lz+2T,7.2,1.18,8.38,"2,2,3,2,2,1,2,2,2",False
1913,201,4,3S,4.3,0.92,5.22,"2,3,3,2,2,2,2,2,2",False
1914,201,5,FSSp4,3.0,0.6,3.6,"2,3,1,2,2,2,2,2,2",False
1915,201,6,3Lo+2A+2A+SEQ,12.65,1.19,13.84,"2,3,3,2,3,1,3,2,2",True
1916,201,7,3F,5.83,0.91,6.74,"1,2,2,2,1,2,1,2,2",True
1917,201,8,CCoSp3,3.0,0.81,3.81,"3,3,3,3,2,2,3,3,2",False
1918,201,9,3Lo<,4.31,-0.72,3.59,"-2,-1,-1,-2,-2,-2,-3,-2,-2",True
1919,201,10,StSq3,3.3,0.75,4.05,"2,3,3,3,2,2,2,2,2",False
1920,201,11,ChSq1,3.0,1.29,4.29,"2,3,2,3,2,2,3,3,3",False
1921,201,12,LSp4,2.7,0.58,3.28,"1,2,1,3,2,2,2,3,3",False
1922,202,1,3A+3T<,11.36,-1.37,9.99,"-3,-2,-1,-2,-1,-2,-2,-2,-1",False
1923,202,2,3F,5.3,1.06,6.36,"3,2,2,2,2,2,2,2,2",False
1924,202,3,3A<,6.4,-1.92,4.48,"-3,-3,-3,-3,-2,-3,-3,-3,-3",False
1925,202,4,3Lz+2A+SEQ,9.2,1.1,10.3,"1,2,2,2,2,1,2,2,2",False
1926,202,5,FSSp4,3.0,0.69,3.69,"2,2,3,2,3,3,2,2,2",False
1927,202,6,ChSq1,3.0,1.07,4.07,"1,2,3,1,3,2,2,2,3",False
1928,202,7,3Lz,6.49,1.35,7.84,"2,2,3,2,2,1,2,3,3",True
1929,202,8,2A+1Eu+3S,8.91,0.98,9.89,"2,2,3,2,2,2,3,3,2",True
1930,202,9,3Lo<<,1.87,-0.83,1.04,"-5,-5,-5,-4,-5,-4,-5,-5,-5",True
1931,202,10,CCoSp4,3.5,0.75,4.25,"1,3,1,2,3,2,3,2,2",False
1932,202,11,FCSp4,3.2,0.96,4.16,"3,3,3,3,3,2,3,3,3",False
1933,202,12,StSq4,3.9,1.0,4.9,"2,2,3,2,3,3,3,3,2",False
1934,203,1,3F+3T,9.5,1.59,11.09,"3,3,3,3,3,3,3,3,4",False
1935,203,2,3Lo<<F<<,1.7,-0.85,0.85,"-5,-5,-5,-5,-5,-5,-5,-5,-5",False
1936,203,3,3S<<F<<,1.3,-0.65,0.65,"-5,-5,-5,-5,-5,-5,-5,-5,-5",False
1937,203,4,2A,3.3,0.71,4.01,"2,2,2,2,3,2,2,2,3",False
1938,203,5,FCCoSp4,3.5,0.85,4.35,"3,3,3,2,2,2,2,2,3",False
1939,203,6,3Lz+2A+SEQ,10.12,1.52,11.64,"3,2,3,3,3,2,2,2,3",True
1940,203,7,3Lz+2T+2Lo,9.79,1.35,11.14,"2,2,3,3,2,2,3,2,2",True
1941,203,8,3F,5.83,1.29,7.12,"2,3,2,2,3,2,3,2,3",True
1942,203,9,CCoSp4,3.5,1.05,4.55,"3,3,3,2,3,3,3,3,3",False
1943,203,10,StSq3,3.3,1.13,4.43,"3,4,4,4,4,3,3,3,3",False
1944,203,11,ChSq1,3.0,1.57,4.57,"3,3,3,3,3,3,4,4,3",False
1945,203,12,LSp4,2.7,0.81,3.51,"2,4,3,4,2,2,4,2,4",False
1946,204,1,3F+3T,9.5,1.59,11.09,"3,3,4,3,3,2,3,3,3",False
1947,204,2,2A,3.3,1.04,4.34,"3,3,4,3,3,3,3,3,4",False
1948,204,3,FCSp4,3.2,0.87,4.07,"1,2,3,3,3,2,3,3,4",False
